"date";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"22.12.2017 00:00";"24.8";"754.7";"757.0";"0.0";"80";"Wind blowing from the north-east";"3";"";"";"90  or more, but not 100%";"Thunderstorm (with or without precipitation). ";"Thunderstorm(s) with or without precipitation.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"90  or more, but not 100%";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"21.1";"";"";"";"";"";"";
"21.12.2017 21:00";"25.7";"754.7";"757.0";"1.2";"70";"Wind blowing from the south-west";"1";"";"";"100%.";"State of sky on the whole unchanged. ";"Thunderstorm(s) with or without precipitation.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"24.8";"31.9";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"70 – 80%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"10.0";"19.9";"Trace of precipitation";"6";"";"";"";"";
"21.12.2017 18:00";"31.5";"753.5";"755.8";"-1.4";"53";"Wind blowing from the north";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.";"10%  or less, but not 0";"600-1000";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"20.7";"";"";"";"";"";"";
"21.12.2017 15:00";"30.9";"754.9";"757.1";"-1.0";"65";"Wind blowing from the north";"2";"";"";"70 – 80%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"23.5";"";"";"";"";"";"";
"21.12.2017 12:00";"27.4";"755.9";"758.1";"0.4";"74";"Wind blowing from the north-west";"3";"";"";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"22.4";"";"";"";"";"";"";
"21.12.2017 09:00";"24.8";"755.5";"757.7";"0.5";"80";"Wind blowing from the north-east";"5";"";"";"100%.";" ";"";"";"22.2";"24.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"21.2";"";"";"Dry (without cracks, no appreciable amount of dust or loose sand)";"21.0";"";"";
"21.12.2017 06:00";"22.3";"755.0";"757.2";"0.0";"89";"Wind blowing from the north";"2";"";"";"70 – 80%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"20.3";"";"";"";"";"";"";
"21.12.2017 03:00";"23.9";"755.0";"757.2";"0.0";"76";"Wind blowing from the north";"5";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"19.4";"";"";"";"";"";"";
"21.12.2017 00:00";"24.1";"755.0";"757.3";"0.4";"78";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"20.1";"";"";"";"";"";"";
"20.12.2017 21:00";"23.5";"754.6";"756.7";"0.0";"79";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"21.6";"28.4";"";"";"";"";"";"10.0";"19.7";"";"";"";"";"";"";
"20.12.2017 18:00";"26.3";"754.6";"756.8";"-1.5";"66";"Wind blowing from the north";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"19.4";"";"";"";"";"";"";
"20.12.2017 15:00";"27.2";"756.1";"758.2";"-1.8";"59";"Wind blowing from the north";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"18.6";"";"";"";"";"";"";
"20.12.2017 12:00";"24.0";"757.9";"760.0";"-1.0";"69";"Wind blowing from the north";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"18.0";"";"";"";"";"";"";
"20.12.2017 09:00";"21.6";"758.9";"761.1";"0.0";"77";"Wind blowing from the north";"4";"";"";"40%.";" ";"";"";"16.1";"21.6";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"17.3";"12.0";"24";"Surface of ground moist.";"16.0";"";"";
"20.12.2017 06:00";"18.4";"758.9";"761.2";"-0.5";"87";"Wind blowing from the north";"3";"";"";"10%  or less, but not 0";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"10%  or less, but not 0";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"16.2";"";"";"";"";"";"";
"20.12.2017 03:00";"17.1";"759.4";"761.6";"-1.5";"94";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"16.1";"";"";"";"";"";"";
"20.12.2017 00:00";"16.4";"760.9";"763.0";"0.3";"95";"Wind blowing from the south-east";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"10%  or less, but not 0";"300-600";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"15.6";"";"";"";"";"";"";
"19.12.2017 21:00";"18.4";"760.6";"762.8";"-0.4";"80";"Wind blowing from the north-east";"2";"";"";"90  or more, but not 100%";" ";"";"";"16.7";"18.5";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"90  or more, but not 100%";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"14.8";"";"";"";"";"";"";
"19.12.2017 18:00";"17.7";"761.0";"763.3";"-0.6";"81";"Wind blowing from the north-east";"3";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"300-600";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"14.4";"";"";"";"";"";"";
"19.12.2017 15:00";"17.0";"761.6";"763.9";"-2.0";"92";"Wind blowing from the north-west";"3";"";"";"100%.";"Rain (not freezing) not falling as shower(s). ";"Rain.";"Rain.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"300-600";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"15.7";"12.0";"6";"";"";"";"";
"19.12.2017 12:00";"16.7";"763.6";"765.8";"0.3";"100";"Wind blowing from the north";"2";"";"";"100%.";"Rain, not freezing, continuous, slight at time of observation. ";"Rain.";"Rain.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"60%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"8.0";"16.7";"";"";"";"";"";"";
"19.12.2017 09:00";"18.2";"763.3";"765.6";"0.6";"84";"Wind blowing from the north-west";"2";"";"";"100%.";"Drizzle, not freezing, intermittent, slight at time of observation. ";"Drizzle.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"18.2";"20.6";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"50%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"9.0";"15.5";"0.2";"6";"Surface of ground wet (standing water in small or large pools on surface).";"17.0";"";"";
"19.12.2017 06:00";"18.6";"762.7";"764.8";"0.6";"74";"Wind blowing from the north-west";"5";"";"";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"13.8";"";"";"";"";"";"";
"19.12.2017 03:00";"18.9";"762.1";"764.2";"0.0";"66";"Wind blowing from the north-east";"5";"";"";"50%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"12.3";"";"";"";"";"";"";
"19.12.2017 00:00";"20.5";"762.1";"764.4";"0.0";"69";"Wind blowing from the north-east";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"14.6";"";"";"";"";"";"";
"18.12.2017 21:00";"20.0";"762.1";"764.3";"0.0";"70";"Wind blowing from the east";"2";"";"";"no clouds";" ";"";"";"18.1";"22.1";"";"";"";"";"";"10.0";"14.4";"";"";"";"";"";"";
"18.12.2017 18:00";"21.4";"762.1";"764.3";"-1.8";"49";"Wind blowing from the north-east";"4";"";"";"20–30%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"10.3";"";"";"";"";"";"";
"18.12.2017 15:00";"21.2";"763.9";"766.1";"-1.8";"40";"Wind blowing from the north-east";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"6.9";"";"";"";"";"";"";
"18.12.2017 12:00";"20.2";"765.7";"767.8";"-0.3";"53";"Wind blowing from the north-east";"6";"";"";"10%  or less, but not 0";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"10%  or less, but not 0";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"10.3";"";"";"";"";"";"";
"18.12.2017 09:00";"18.1";"766.0";"768.2";"0.0";"60";"Wind blowing from the north-west";"3";"";"";"40%.";" ";"";"";"16.2";"18.8";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"10.1";"";"";"Dry (without cracks, no appreciable amount of dust or loose sand)";"10.0";"";"";
"18.12.2017 06:00";"16.2";"766.0";"768.3";"0.6";"64";"Wind blowing from the north";"1";"";"";"50%.";" ";"";"";"";"";"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.";"50%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"9.3";"";"";"";"";"";"";
"18.12.2017 03:00";"16.6";"765.4";"767.7";"-0.3";"71";"Wind blowing from the east";"2";"";"";"20–30%.";" ";"";"";"";"";"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.";"20–30%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"11.3";"";"";"";"";"";"";
"18.12.2017 00:00";"16.9";"765.7";"767.8";"2.0";"67";"Wind blowing from the east";"2";"";"";"40%.";" ";"";"";"";"";"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.";"40%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"10.8";"";"";"";"";"";"";
"17.12.2017 21:00";"18.8";"763.7";"766.0";"1.8";"45";"Wind blowing from the east";"3";"";"";"10%  or less, but not 0";" ";"";"";"17.5";"23.2";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"10%  or less, but not 0";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"6.5";"";"";"";"";"";"";
"17.12.2017 18:00";"21.0";"761.9";"764.2";"0.4";"40";"Wind blowing from the east";"5";"";"";"20–30%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"6.8";"";"";"";"";"";"";
"17.12.2017 15:00";"22.8";"761.5";"763.6";"1.8";"35";"Wind blowing from the south-east";"6";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"6.6";"";"";"";"";"";"";
"17.12.2017 12:00";"20.7";"759.7";"761.9";"3.6";"53";"Wind blowing from the south-east";"4";"";"";"70 – 80%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"300-600";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"10.8";"";"";"";"";"";"";
"17.12.2017 09:00";"17.5";"756.1";"758.3";"3.8";"78";"Wind blowing from the south-east";"3";"";"";"100%.";"State of sky on the whole unchanged. ";"Thunderstorm(s) with or without precipitation.";"Drizzle.";"16.1";"28.6";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"50%.";"300-600";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"13.5";"1.0";"6";"Surface of ground wet (standing water in small or large pools on surface).";"16.0";"";"";
"17.12.2017 06:00";"17.4";"752.3";"754.6";"4.2";"95";"Wind blowing from the south";"4";"";"";"100%.";"Drizzle, not freezing, continuous, slight at time of observation. ";"Thunderstorm(s) with or without precipitation.";"Drizzle.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"7.0";"16.6";"";"";"";"";"";"";
"17.12.2017 03:00";"22.0";"748.1";"750.4";"1.2";"98";"Wind blowing from the north-west";"3";"";"";"100%.";"Thunderstorm, slight or moderate, without hail, but with rain and/or snow at time of observation. ";"Thunderstorm(s) with or without precipitation.";"Rain.";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"100%.";"300-600";"";"";"5.0";"21.7";"43.0";"6";"";"";"";"";
"17.12.2017 00:00";"22.6";"746.9";"749.1";"2.4";"95";"Wind blowing from the west";"2";"";"";"100%.";"Thunderstorm, slight or moderate, without hail, but with rain and/or snow at time of observation. ";"Thunderstorm(s) with or without precipitation.";"Rain.";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"100%.";"300-600";"";"";"5.0";"21.7";"";"";"";"";"";"";
"16.12.2017 21:00";"28.6";"744.5";"746.6";"-2.7";"55";"Wind blowing from the north-west";"5";"";"";"90  or more, but not 100%";"Clouds generally forming or developing. ";"Thunderstorm(s) with or without precipitation.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"21.6";"31.1";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"90  or more, but not 100%";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"18.8";"3.0";"6";"";"";"";"";
"16.12.2017 18:00";"26.8";"747.2";"749.3";"-3.5";"65";"Wind blowing from the north";"4";"";"";"50%.";"Clouds generally dissolving or becoming less developed. ";"Thunderstorm(s) with or without precipitation.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"20–30%.";"600-1000";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"19.7";"";"";"";"";"";"";
"16.12.2017 15:00";"23.5";"750.7";"752.9";"-0.3";"76";"Wind blowing from the west";"5";"";"";"100%.";"Thunderstorm, slight or moderate, without hail, but with rain and/or snow at time of observation. ";"Thunderstorm(s) with or without precipitation.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"50%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"8.0";"19.0";"0.2";"6";"";"";"";"";
